,id,plant,size,number,auction,capacity,physical_guarantee,sold_lots,source,company_consortium,year,price_US$,inv_US$,gdp_growth,risk_embi,gkf,fdi,primary_energy_consumption,g,exch,inv_US$_billion,state,inv_size,physical_guarantee_size,distance_from_last_auction
1068,1069,SANTA ROSA E MUNDO NOVO II,0.016,63,Leilão 05/2017,31.5,18.8,170,wind,EDP Renováveis Brasil S.A.,2017,29.93287779,57448077,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.057448077,RN,911874.2381,0.298412698,0.198314328
1069,1070,SANTA ROSA E MUNDO NOVO III,0.016,63,Leilão 05/2017,31.5,20,180,wind,EDP Renováveis Brasil S.A.,2017,29.93287779,57448077,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.057448077,RN,911874.2381,0.317460317,0.198314328
1070,1071,SANTA ROSA E MUNDO NOVO IV,0.016,63,Leilão 05/2017,12.6,8.3,75,wind,EDP Renováveis Brasil S.A.,2017,29.93287779,22979228,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.022979228,RN,364749.6508,0.131746032,0.198314328
1071,1072,SANTA ROSA E MUNDO NOVO V,0.016,63,Leilão 05/2017,14.7,9,81,wind,EDP Renováveis Brasil S.A.,2017,29.93287779,26809101,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.026809101,RN,425541.2857,0.142857143,0.198314328
1072,1073,VILA ACRE II,0.016,63,Leilão 05/2017,27.3,16.6,155,wind,Consórcio Voltalia FIL AC: Voltalia S.A. e Voltalia Energia do Brasil,2017,30.20499486,46097388,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.046097388,RN,731704.5714,0.263492063,0.198314328
1073,1074,VILA PARAIBA I,0.016,63,Leilão 05/2017,32,19.9,158,wind,Consórcio Voltalia PB: Voltalia S.A. e Voltalia Energia do Brasil,2017,29.29793796,54024808,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.054024808,RN,857536.6349,0.315873016,0.198314328
1074,1075,VILA PARAIBA IV,0.016,63,Leilão 05/2017,32,18.8,154,wind,Consórcio Voltalia PB: Voltalia S.A. e Voltalia Energia do Brasil,2017,29.29793796,54024808,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.054024808,RN,857536.6349,0.298412698,0.198314328
1075,1076,FORQUILHA IV,0.016,63,Leilão 05/2017,13,5.64,50,hydro,Central Geradora Hidrelétrica Forquilha Ltda.,2017,66.00048376,22347766,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.022347766,RS,354726.4444,0.08952381,0.198314328
1076,1077,CAMBARA,0.016,63,Leilão 05/2017,50,46.1,451,biomass,Consórcio Cambará: Omega Engenharia Ltda e Urbana Participações Imobiliárias Ltda,2017,66.04281309,54441555,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.054441555,RS,864151.6667,0.731746032,0.198314328
1077,1078,TUPITINGA,0.016,63,Leilão 05/2017,24,10.47,97,hydro,Companhia RPEE Energia,2017,66.05490718,17211541,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.017211541,SC,273199.0635,0.166190476,0.198314328
1078,1079,SAO CARLOS,0.016,63,Leilão 05/2017,14.53,7.73,45,hydro,São Carlos Energia Ltda.,2017,65.97024853,23055004,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.023055004,SC,365952.4444,0.122698413,0.198314328
1079,1080,AGUA VERMELHA IV,0.04,25,Leilão 04/2017,15,4,40,solar,AES Tietê,2017,43.98923626,52713917,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.052713917,SP,2108556.68,0.16,0.198314328
1080,1081,AGUA VERMELHA V,0.04,25,Leilão 04/2017,30,7.9,79,solar,AES Tietê,2017,43.98923626,73676846,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.073676846,SP,2947073.84,0.316,0.198314328
1081,1082,AGUA VERMELHA VI,0.04,25,Leilão 04/2017,30,7.9,79,solar,AES Tietê,2017,44.34298845,73676846,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.073676846,SP,2947073.84,0.316,0.198314328
1082,1083,COLORADO,0.016,63,Leilão 05/2017,3.96,2.9,10,sugar cane bagasse,Açúcar e Álcool Oswaldo Ribeiro de Mendonça Ltda.,2017,65.30809699,5368567,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.005368567,SP,85215.34921,0.046031746,0.198314328
1083,1084,PITANGUEIRAS,0.016,63,Leilão 05/2017,25,14.7,147,sugar cane bagasse,Pitangueiras Acúcar e Álcool S.A.,2017,65.13273266,21164661,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.021164661,SP,335947,0.233333333,0.198314328
1084,1085,PLANALTO BIOENERGIA,0.016,63,Leilão 05/2017,50,24.6,206,sugar cane bagasse,Planalto Bioenergia Ltda.,2017,65.33833222,39710951,1.322869054,268,14.63038628,3.339346319,12.06,303748.1,3.3074,0.039710951,SP,630332.5556,0.39047619,0.198314328
1085,1086,VENTOS DE SAO JANUARIO 01,0.026,39,Leilão 01/2018,28.6,15.4,255,wind,"Consórcio Folha Larga:
EDF EN do Brasil Participações Ltda. – 99,99%
Ventos de São Januário Energias Renováveis S.A.– 0,01%",2018,17.44876362,40602189,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.040602189,BA,1041081.769,0.394871795,0.148662042
1086,1087,VENTOS DE SAO JANUARIO 04,0.026,39,Leilão 01/2018,28.6,14.9,255,wind,"Consórcio Folha Larga:
EDF EN do Brasil Participações Ltda. – 99,99%
Ventos de São Januário Energias Renováveis S.A.– 0,01%",2018,17.44876362,40602189,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.040602189,BA,1041081.769,0.382051282,0.148662042
1087,1088,VENTOS DE SAO JANUARIO 13,0.026,39,Leilão 01/2018,28.6,13.7,255,wind,"Consórcio Folha Larga:
EDF EN do Brasil Participações Ltda. – 99,99%
Ventos de São Januário Energias Renováveis S.A.– 0,01%",2018,17.44876362,40602189,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.040602189,BA,1041081.769,0.351282051,0.148662042
1088,1089,VENTOS DE SAO JANUARIO 14,0.026,39,Leilão 01/2018,28.6,13.7,255,wind,"Consórcio Folha Larga:
EDF EN do Brasil Participações Ltda. – 99,99%
Ventos de São Januário Energias Renováveis S.A.– 0,01%",2018,17.44876362,40602189,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.040602189,BA,1041081.769,0.351282051,0.148662042
1089,1090,SERRA DA BABILONIA A,0.016,62,Leilão 03/2018,18.8,8.4,84,wind,Jardim Botânico Geração De Energia E Participações S/A,2018,22.83310103,16984152,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.016984152,BA,273937.9355,0.135483871,0.148662042
1090,1091,SERRA DA BABILONIA C,0.016,62,Leilão 03/2018,23.5,11.2,112,wind,Jardim Botânico Geração De Energia E Participações S/A,2018,22.96474111,21230189,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.021230189,BA,342422.4032,0.180645161,0.148662042
1091,1092,SERRA DA BABILONIA E,0.016,62,Leilão 03/2018,25.85,11.8,118,wind,Jardim Botânico Geração De Energia E Participações S/A,2018,22.83310103,23353208,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.023353208,BA,376664.6452,0.190322581,0.148662042
1092,1093,SERRA DA BABILONIA F,0.016,62,Leilão 03/2018,16.45,7.6,76,wind,Jardim Botânico Geração De Energia E Participações S/A,2018,22.83310103,14861133,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.014861133,BA,239695.6935,0.122580645,0.148662042
1093,1094,VENTOS DA BAHIA XIII,0.016,62,Leilão 03/2018,34.5,16.9,127,wind,"Consórcio VDB F3:
VDB F3 Geração de Energia S.A.
Parque Eólico VDB DEV LTDA",2018,24.34825254,49142153,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.049142153,BA,792615.371,0.272580645,0.148662042
1094,1095,VENTOS DA BAHIA XIV,0.016,62,Leilão 03/2018,36.8,15.3,59,wind,"Consórcio VDB F3:
VDB F3 Geração de Energia S.A.
Parque Eólico VDB DEV LTDA",2018,24.34825254,52418293,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.052418293,BA,845456.3387,0.246774194,0.148662042
1095,1096,VENTOS DA BAHIA XXIII,0.016,62,Leilão 03/2018,32.2,17.3,112,wind,"Consórcio VDB F3:
VDB F3 Geração de Energia S.A.
Parque Eólico VDB DEV LTDA",2018,24.34825254,45866008,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.045866008,BA,739774.3226,0.279032258,0.148662042
1096,1097,VENTOS DA BAHIA XXVII,0.016,62,Leilão 03/2018,25.3,12.4,112,wind,"Consórcio VDB F3:
VDB F3 Geração de Energia S.A.
Parque Eólico VDB DEV LTDA",2018,24.34825254,36037579,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.036037579,BA,581251.2742,0.2,0.148662042
1097,1098,VENTOS DE SAO JANUARIO 01,0.016,62,Leilão 03/2018,28.6,15.3,50,wind,Parque Eólico Ventos De São Januário 01 S.A.,2018,23.57389913,33219762,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.033219762,BA,535802.6129,0.246774194,0.148662042
1098,1099,VENTOS DE SAO JANUARIO 03,0.016,62,Leilão 03/2018,29.4,15.4,97,wind,Consórcio Folha Larga: EDF EN do Brasil Participações Ltda e Ventos de São Januário Energias Renováveis S.A.,2018,23.77523102,34149244,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.034149244,BA,550794.2581,0.248387097,0.148662042
1099,1100,VENTOS DE SAO JANUARIO 04,0.016,62,Leilão 03/2018,28.6,14.9,24,wind,Parque Eólico Ventos De São Januário 04 S.A.,2018,23.57389913,33219762,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.033219762,BA,535802.6129,0.240322581,0.148662042
1100,1101,VENTOS DE SAO JANUARIO 05,0.016,62,Leilão 03/2018,29.4,15.5,131,wind,Consórcio Folha Larga: EDF EN do Brasil Participações Ltda e Ventos de São Januário Energias Renováveis S.A.,2018,23.77523102,34149244,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.034149244,BA,550794.2581,0.25,0.148662042
1101,1102,VENTOS DE SAO JANUARIO 06,0.016,62,Leilão 03/2018,29.4,15.5,110,wind,Consórcio Folha Larga: EDF EN do Brasil Participações Ltda e Ventos de São Januário Energias Renováveis S.A.,2018,23.77523102,34149244,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.034149244,BA,550794.2581,0.25,0.148662042
1102,1103,VENTOS DE SAO JANUARIO 10,0.016,62,Leilão 03/2018,29.4,14.6,113,wind,Consórcio Folha Larga: EDF EN do Brasil Participações Ltda e Ventos de São Januário Energias Renováveis S.A.,2018,23.77523102,34149244,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.034149244,BA,550794.2581,0.235483871,0.148662042
1103,1104,VENTOS DE SAO JANUARIO 11,0.016,62,Leilão 03/2018,29.4,14.5,110,wind,Consórcio Folha Larga: EDF EN do Brasil Participações Ltda e Ventos de São Januário Energias Renováveis S.A.,2018,23.77523102,34149244,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.034149244,BA,550794.2581,0.233870968,0.148662042
1104,1105,VENTOS DE SAO JANUARIO 13,0.016,62,Leilão 03/2018,28.6,13.7,43,wind,Parque Eólico Ventos De São Januário 13 S.A.,2018,23.57389913,33219762,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.033219762,BA,535802.6129,0.220967742,0.148662042
1105,1106,VENTOS DE SAO JANUARIO 14,0.016,62,Leilão 03/2018,28.6,13.7,43,wind,Parque Eólico Ventos De São Januário 14 S.A.,2018,23.57389913,33219762,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.033219762,BA,535802.6129,0.220967742,0.148662042
1106,1107,VENTOS DE SAO JANUARIO 20,0.016,62,Leilão 03/2018,8.4,4.1,12,wind,"Consórcio Ventos de São Januário 20:
Ventos De São Januário Energias Renováveis S.A. e SALUS Fundo de Investimentos em Participações Multiestratégia",2018,20.39130659,9756853,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.009756853,BA,157368.5968,0.066129032,0.148662042
1107,1108,VENTOS DE SAO JANUARIO 21,0.016,62,Leilão 03/2018,8.4,4,12,wind,"Consórcio Ventos de São Januário 21:
Ventos De São Januário Energias Renováveis S.A. e SALUS Fundo de Investimentos em Participações Multiestratégia",2018,20.39130659,9756853,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.009756853,BA,157368.5968,0.064516129,0.148662042
1108,1109,VENTOS DE SAO JANUARIO 22,0.016,62,Leilão 03/2018,8.4,4.1,12,wind,"Consórcio Ventos de São Januário 22:
Ventos De São Januário Energias Renováveis S.A. e SALUS Fundo de Investimentos em Participações Multiestratégia",2018,20.39130659,9756853,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.009756853,BA,157368.5968,0.066129032,0.148662042
1109,1110,VENTOS DE SAO JANUARIO 23,0.016,62,Leilão 03/2018,8.4,4,12,wind,"Consórcio Ventos de São Januário 23:
Ventos De São Januário Energias Renováveis S.A. e SALUS Fundo de Investimentos em Participações Multiestratégia",2018,22.97248464,9756853,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.009756853,BA,157368.5968,0.064516129,0.148662042
1110,1111,ALEX I,0.026,39,Leilão 01/2018,30,10.2,100,solar,"Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%",2018,30.45790099,37685200,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.0376852,CE,966287.1795,0.261538462,0.148662042
1111,1112,ALEX III,0.026,39,Leilão 01/2018,30,10.2,100,solar,"Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%",2018,30.45790099,35491198,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.035491198,CE,910030.7179,0.261538462,0.148662042
1112,1113,ALEX IV,0.026,39,Leilão 01/2018,30,10.2,100,solar,"Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%",2018,30.45790099,35491198,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.035491198,CE,910030.7179,0.261538462,0.148662042
1113,1114,ALEX IX,0.026,39,Leilão 01/2018,30,10.2,100,solar,"Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%",2018,30.55856693,35491198,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.035491198,CE,910030.7179,0.261538462,0.148662042
1114,1115,ALEX V,0.026,39,Leilão 01/2018,30,10.2,100,solar,"Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%",2018,30.45790099,35491198,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.035491198,CE,910030.7179,0.261538462,0.148662042
1115,1116,ALEX VI,0.026,39,Leilão 01/2018,30,10.2,100,solar,"Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%",2018,30.45790099,35491198,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.035491198,CE,910030.7179,0.261538462,0.148662042
1116,1117,ALEX VII,0.026,39,Leilão 01/2018,30,10.2,100,solar,"Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%",2018,30.55856693,35491198,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.035491198,CE,910030.7179,0.261538462,0.148662042
1117,1118,ALEX VIII,0.026,39,Leilão 01/2018,30,10.2,100,solar,"Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%",2018,30.52243044,35491198,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.035491198,CE,910030.7179,0.261538462,0.148662042
1118,1119,ALEX X,0.026,39,Leilão 01/2018,30,10.2,100,solar,"Consórcio Alex – Limoeiro do Norte:
Steelcons Empreiteira Construção Civil Ltda.– 99,99%
Energia Renováveis do Apodi Ltda.– 0,01%",2018,30.55856693,35491198,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.035491198,CE,910030.7179,0.261538462,0.148662042
1119,1120,LAVRAS 1,0.026,39,Leilão 01/2018,24,6.2,62,solar,"Consórcio Lavras:
Canadian Solar Inc.– 99,999%
Lavras Geração de Energia Elétrica Ltda. – 0,001%",2018,30.46048216,44387783,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.044387783,CE,1138148.282,0.158974359,0.148662042
1120,1121,LAVRAS 2,0.026,39,Leilão 01/2018,24,6.2,62,solar,"Consórcio Lavras:
Canadian Solar Inc.– 99,999%
Lavras Geração de Energia Elétrica Ltda. – 0,001%",2018,30.46306334,44387783,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.044387783,CE,1138148.282,0.158974359,0.148662042
1121,1122,LAVRAS 3,0.026,39,Leilão 01/2018,24,6.2,62,solar,"Consórcio Lavras:
Canadian Solar Inc.– 99,999%
Lavras Geração de Energia Elétrica Ltda. – 0,001%",2018,30.46564452,44387783,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.044387783,CE,1138148.282,0.158974359,0.148662042
1122,1123,LAVRAS 4,0.026,39,Leilão 01/2018,24,6.2,62,solar,"Consórcio Lavras:
Canadian Solar Inc.– 99,999%
Lavras Geração de Energia Elétrica Ltda. – 0,001%",2018,30.4682257,44387783,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.044387783,CE,1138148.282,0.158974359,0.148662042
1123,1124,LAVRAS 5,0.026,39,Leilão 01/2018,24,6.2,62,solar,"Consórcio Lavras:
Canadian Solar Inc.– 99,999%
Lavras Geração de Energia Elétrica Ltda. – 0,001%",2018,30.47080688,44387783,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.044387783,CE,1138148.282,0.158974359,0.148662042
1124,1125,ALCON,0.026,39,Leilão 01/2018,21.8,40,77,sugar cane bagasse,ALCON – Companhia de Álcool Conceição da Barra,2018,51.35511848,24108203,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.024108203,ES,618159.0513,1.025641026,0.148662042
1125,1126,DIAMANTINO,0.016,62,Leilão 03/2018,3,2.22,13,hydro,Consórcio Energia das Águas 99% e Welt Energia 1%: Energia das Águas SA e WELT Energia Ltda,2018,50.33297197,4319268,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.004319268,GO,69665.6129,0.035806452,0.148662042
1126,1127,PARNAIBA 5A E 5B,0.016,62,Leilão 03/2018,363.2,326.4,3264,natural gas,Parnaíba Geração e Comercialização de Energia S.A.,2018,46.45604254,281037272,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.281037272,MA,4532859.226,5.264516129,0.148662042
1127,1128,CHALE,0.026,39,Leilão 01/2018,2.1,1.36,12,hydro,Central Geradora Hidroelétrica Chalé Ltda.,2018,50.91889939,3411285,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.003411285,MG,87468.84615,0.034871795,0.148662042
1128,1129,CERRADAO 2,0.026,39,Leilão 01/2018,40,40,94,sugar cane bagasse,Usina Cerradão Ltda.,2018,51.34479376,5420474,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.005420474,MG,138986.5128,1.025641026,0.148662042
1129,1130,FRANCISCO SA 1,0.026,39,Leilão 01/2018,30,9.1,91,solar,"Consórcio Francisco Sá:
Canadian Solar Inc.– 99,99%
Solatio Brasil Gestão de Projetos Solares Ltda.– 0,01%",2018,30.43467038,33896915,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.033896915,MG,869151.6667,0.233333333,0.148662042
1130,1131,FRANCISCO SA 2,0.026,39,Leilão 01/2018,30,9.1,91,solar,"Consórcio Francisco Sá:
Canadian Solar Inc.– 99,99%
Solatio Brasil Gestão de Projetos Solares Ltda.– 0,01%",2018,30.54824222,33896915,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.033896915,MG,869151.6667,0.233333333,0.148662042
1131,1132,FRANCISCO SA 3,0.026,39,Leilão 01/2018,30,9.1,91,solar,"Consórcio Francisco Sá:
Canadian Solar Inc.– 99,99%
Solatio Brasil Gestão de Projetos Solares Ltda.– 0,01%",2018,30.54824222,33896915,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.033896915,MG,869151.6667,0.233333333,0.148662042
1132,1133,SOLAR JAIBA 3,0.026,39,Leilão 01/2018,29.94,8.4,84,solar,"Consórcio Jaíba:
Canadian Solar Inc.– 99,99%
CEI Solar Empreendimentos Energéticos S.A.– 0,01%",2018,30.56114811,41397256,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.041397256,MG,1061468.103,0.215384615,0.148662042
1133,1134,SOLAR JAIBA 4,0.026,39,Leilão 01/2018,29.94,8.4,84,solar,"Consórcio Jaíba:
Canadian Solar Inc.– 99,99%
CEI Solar Empreendimentos Energéticos S.A.– 0,01%",2018,30.56114811,41397256,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.041397256,MG,1061468.103,0.215384615,0.148662042
1134,1135,SOLAR JAIBA 9,0.026,39,Leilão 01/2018,20,5.5,55,solar,"Consórcio Jaíba:
Canadian Solar Inc.– 99,99%
CEI Solar Empreendimentos Energéticos S.A.– 0,01%",2018,30.4088586,27598170,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.02759817,MG,707645.3846,0.141025641,0.148662042
1135,1136,ALTO GUAPORE 2,0.016,62,Leilão 03/2018,7,5.01,8,hydro,Pan Partners Administração Patrimonial Ltda.,2018,50.33039079,1913283,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.001913283,MG,30859.40323,0.080806452,0.148662042
1136,1137,NOVA PONTE QUEIMADA II,0.016,62,Leilão 03/2018,3,1.94,19,hydro,Energia Limpa Participações Ltda.,2018,50.33297197,3664349,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.003664349,MG,59102.40323,0.031290323,0.148662042
1137,1138,BURITIZAL,0.026,39,Leilão 01/2018,5,4.57,45,hydro,Hidroelétrica Buritizal Ltda.,2018,51.19766662,13225489,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.013225489,MT,339115.1026,0.117179487,0.148662042
1138,1139,ANTONIO PRADO,0.016,62,Leilão 03/2018,1,0.8,50,hydro,Antonio Prado Energia S.A.,2018,50.5885086,14491289,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.014491289,MT,233730.4677,0.012903226,0.148662042
1139,1140,SAO PEDRO E PAULO V,0.026,39,Leilão 01/2018,20.95,5.5,55,solar,"Consórcio São Pedro e Paulo: Êxito Importadora e Exportadora S.A. (50%) e Kroma Gestão e Serviços em Energia Elétrica Ltda. (líder, 50%) ",2018,30.51726808,27237546,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.027237546,PE,698398.6154,0.141025641,0.148662042
1140,1141,SAO PEDRO E PAULO VI,0.026,39,Leilão 01/2018,20.95,5.5,55,solar,"Consórcio São Pedro e Paulo: Êxito Importadora e Exportadora S.A. (50%) e Kroma Gestão e Serviços em Energia Elétrica Ltda. (líder, 50%) ",2018,30.3623974,27237546,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.027237546,PE,698398.6154,0.141025641,0.148662042
1141,1142,SAO PEDRO E PAULO I,0.026,39,Leilão 01/2018,25,6.7,67,solar,São Pedro e Paulo I SPE S.A.,2018,30.3623974,32499935,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.032499935,PE,833331.6667,0.171794872,0.148662042
1142,1143,ETESA 17 SAO JOAO DO PIAUI I,0.026,39,Leilão 01/2018,29.98,8.4,67,solar,Celeo Redes Brasil S.A.,2018,30.40627743,43850343,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.043850343,PI,1124367.769,0.215384615,0.148662042
1143,1144,ETESA 18 SAO JOAO DO PIAUI II,0.026,39,Leilão 01/2018,29.98,8.4,67,solar,Celeo Redes Brasil S.A.,2018,30.40627743,43850343,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.043850343,PI,1124367.769,0.215384615,0.148662042
1144,1145,ETESA 19 SAO JOAO DO PIAUI III,0.026,39,Leilão 01/2018,29.98,8.4,67,solar,Celeo Redes Brasil S.A.,2018,30.40627743,43850343,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.043850343,PI,1124367.769,0.215384615,0.148662042
1145,1146,ETESA 20 SAO JOAO DO PIAUI IV,0.026,39,Leilão 01/2018,29.98,8.4,67,solar,Celeo Redes Brasil S.A.,2018,30.40627743,43850343,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.043850343,PI,1124367.769,0.215384615,0.148662042
1146,1147,ETESA 21 SAO JOAO DO PIAUI V,0.026,39,Leilão 01/2018,29.98,8.4,67,solar,Celeo Redes Brasil S.A.,2018,30.40627743,43850343,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.043850343,PI,1124367.769,0.215384615,0.148662042
1147,1148,ETESA 22 SAO JOAO DO PIAUI VI,0.026,39,Leilão 01/2018,29.98,8.4,67,solar,Celeo Redes Brasil S.A.,2018,30.40627743,43850343,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.043850343,PI,1124367.769,0.215384615,0.148662042
1148,1149,BELA VISTA,0.016,62,Leilão 03/2018,29,16.64,147,hydro,Consórcio Bela Vista geração: Copel Geração e Transmissão S.A. e Foz do Chopim Energética Ltda,2018,50.51365443,46983499,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.046983499,PR,757798.371,0.268387097,0.148662042
1149,1150,BOA VISTA II,0.016,62,Leilão 03/2018,16,6.9,60,hydro,PCH BV II Geração de Energia Ltda,2018,50.76144752,14184348,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.014184348,PR,228779.8065,0.111290323,0.148662042
1150,1151,LUCIA CHEROBIM,0.016,62,Leilão 03/2018,28,16.57,165,hydro,CPFL Energias Renováveis S.A.,2018,49.02947705,70203823,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.070203823,PR,1132319.726,0.267258065,0.148662042
1151,1152,OURO BRANCO,0.016,62,Leilão 03/2018,4,2.85,14,hydro,Central Hidrelétrica Ouro Branco Ltda,2018,50.33039079,5311938,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.005311938,PR,85676.41935,0.045967742,0.148662042
1152,1153,COSTA DAS DUNAS,0.016,62,Leilão 03/2018,23.1,13.3,40,wind,SPE Costa das Dunas Energia S.A.,2018,23.19962831,44072325,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.044072325,RN,710843.9516,0.214516129,0.148662042
